,item,freq,canon_segm,prs,ROOT_1_FamSize,ROOT_1_Freq,ROOT_1_Length,ROOT_1_PFMF,SUFF_1_FamSize,SUFF_1_Freq,SUFF_1_Length,SUFF_1_PFMF,n_morphemes
17789,courba,2.67999999999999,(courbe)>[VB]>,"(0, 1, 1)",6,7.98999999999999,6,16.6666666666666,1600,25208.9699999999,2,35.9375,2
17792,courbatures,0.59,(courbe)>ure>,"(0, 1, 1)",6,7.98999999999999,6,33.3333333333333,122,595.65,3,62.2950819672131,2
17798,courbettes,0.38,(courbe)>ette>,"(0, 1, 1)",6,7.98999999999999,6,50,110,295.429999999999,4,60.9090909090909,2
17801,courette,0,(courir)>ette>,"(0, 1, 1)",11,502.44,6,90.9090909090909,110,295.429999999999,4,95.4545454545454,2
17802,coureur,5.49,(courir)>eur>,"(0, 1, 1)",11,502.44,6,36.3636363636363,501,2127.06,3,14.1716566866267,2
17807,couronnant,4.77,(couronne)>[VB]>,"(0, 1, 1)",3,31.0999999999999,8,33.3333333333333,1600,25208.9699999999,2,28.4999999999999,2
17812,couronnement,2.38,(couronne)>ment>,"(0, 1, 1)",3,31.0999999999999,8,66.6666666666666,919,5042.80999999999,4,23.721436343852,2
17821,courroucé,0.57,(courroux)>[VB]>,"(0, 1, 1)",2,4.12,8,50,1600,25208.9699999999,2,59.5,2
17822,coursaient,0.02,(courir)>[VB]>,"(0, 1, 1)",11,502.44,6,81.8181818181818,1600,25208.9699999999,2,83.4375,2
17824,coursier,4.06,(courir)>ier>,"(0, 1, 1)",11,502.44,6,45.4545454545454,181,847.1,3,17.6795580110497,2
17825,coursive,0.35,(courir)>if>,"(0, 1, 1)",11,502.44,6,72.7272727272727,168,409.409999999999,2,63.6904761904761,2
17828,courtage,0.36,(court)>age>,"(0, 1, 1)",11,99.4599999999999,5,72.7272727272727,201,707.48,3,63.681592039801,2
17829,courtier,2.21,(court)>ier>,"(0, 1, 1)",11,99.4599999999999,5,45.4545454545454,181,847.1,3,28.7292817679558,2
17830,courtisait,0.03,(court)>is[VB]>,"(0, 1, 1)",11,99.4599999999999,5,90.9090909090909,126,424.71,5,68.2539682539682,2
17835,courtois,1.86,(court)>ois>,"(0, 1, 1)",11,99.4599999999999,5,54.5454545454545,12,80.02,3,66.6666666666666,2
17849,coûta,81.81,(coût)>[VB]>,"(0, 1, 1)",3,89.68,4,0,1600,25208.9699999999,2,3.75,2
17854,coutelas,0.02,(couteau)>as>,"(0, 1, 1)",2,58.18,7,50,2,0.05,2,50,2
17858,coûteuse,2.83,(coût)>eux>,"(0, 1, 1)",3,89.68,4,66.6666666666666,271,1027.7,3,19.9261992619926,2
17861,coutumier,0.84,(coutume)>ier>,"(0, 1, 1)",4,12.5599999999999,7,50,181,847.1,3,53.0386740331491,2
17864,couturier,3.16,(couture)>ier>,"(0, 1, 1)",2,8.68,7,50,181,847.1,3,22.6519337016574,2
17874,couverture,34.39,(couvert)>ure>,"(0, 1, 1)",4,110.37,7,25,122,595.65,3,3.27868852459016,2
17880,couvrant,1.03,(couvr)>ant/ent>,"(0, 1, 1)",2,1.14,5,0,522,3302.43999999999,7,45.7854406130268,2
17895,crachat,1.34,(cracher)>at>,"(0, 1, 1)",7,29.9,7,14.2857142857142,36,166.91,2,47.2222222222222,2
17899,crachements,0,(cracher)>ment>,"(0, 1, 1)",7,29.9,7,71.4285714285714,919,5042.80999999999,4,93.4711643090315,2
17902,cracheuses,0.01,(cracher)>eur>,"(0, 1, 1)",7,29.9,7,57.1428571428571,501,2127.06,3,90.4191616766467,2
17904,crachin,0.03,(cracher)>in>,"(0, 1, 1)",7,29.9,7,42.8571428571428,30,109.48,2,86.6666666666666,2
17905,crachotait,0,(cracher)>ot[VB]>,"(0, 1, 1)",7,29.9,7,71.4285714285714,8,2.77,5,75,2
17906,crado,0.17,(crade)>o>,"(0, 1, 1)",3,1.48,5,33.3333333333333,15,64.91,1,93.3333333333333,2
17919,craintif,1.38,(craindre)>if>,"(0, 1, 1)",3,109.58,8,33.3333333333333,168,409.409999999999,2,41.6666666666666,2
17927,cramponnait,0.93,(crampon)>[VB]>,"(0, 1, 1)",1,0.93,7,0,1600,25208.9699999999,2,52.875,2
17935,crânement,0.01,(crâne)>ment>,"(0, 1, 1)",4,33.17,5,75,919,5042.80999999999,4,90.0979325353645,2
17937,crâneurs,0.02,(crâne)>eur>,"(0, 1, 1)",4,33.17,5,50,501,2127.06,3,88.0239520958083,2
17938,crânien,2.32,(crâne)>ien>,"(0, 1, 1)",4,33.17,5,25,66,291.01,3,31.8181818181818,2
17941,crapuleux,0.33,(crapule)>eux>,"(0, 1, 1)",2,8.03,7,50,271,1027.7,3,62.730627306273,2
17948,craquelait,0,(craquer)>el[VB]>,"(0, 1, 1)",4,21.95,7,50,1,0,5,0,2
17949,craquellent,0,(craquer)>ell[VB]>,"(0, 1, 1)",4,21.95,7,50,1,0,6,0,2
17950,craquement,2.48,(craquer)>ment>,"(0, 1, 1)",4,21.95,7,25,919,5042.80999999999,4,22.9597388465723,2
17954,crashé,0.97,(crash)>[VB]>,"(0, 1, 1)",2,7.64999999999999,5,50,1600,25208.9699999999,2,52.1875,2
17955,crasseuse,2.08,(crasse)>eux>,"(0, 1, 1)",4,5.37,6,25,271,1027.7,3,25.830258302583,2
17960,cravaté,0.06,(cravate)>[VB]>,"(0, 1, 1)",2,18.08,7,50,1600,25208.9699999999,2,77.3125,2
17962,crayeuses,0.02,(craie)>eux>,"(0, 1, 1)",2,5.81999999999999,5,50,271,1027.7,3,86.3468634686346,2
17967,créanciers,0.93,(créance)>ier>,"(0, 1, 1)",2,1.25,7,0,181,847.1,3,49.171270718232,2
17969,créateur,9.2,(créer)>eur>,"(0, 1, 1)",9,146.2,5,33.3333333333333,501,2127.06,3,9.3812375249501,2
17971,créatif,3.36,(créer)>if>,"(0, 1, 1)",9,146.2,5,44.4444444444444,168,409.409999999999,2,20.2380952380952,2
17972,création,11.15,(créer)>ion>,"(0, 1, 1)",9,146.2,5,22.2222222222222,766,3498.54,3,10.0522193211488,2
17977,créature,35.22,(créer)>ure>,"(0, 1, 1)",9,146.2,5,11.1111111111111,122,595.65,3,2.45901639344262,2
17980,crécher,0.46,(crèche)>[VB]>,"(0, 1, 1)",2,5.23,6,50,1600,25208.9699999999,2,62.5625,2
17983,crédible,3.92,(crédit)>able>,"(0, 1, 1)",5,33.66,6,20,313,1042.69,4,16.6134185303514,2
17985,crédule,0.74,(croire)>ule>,"(0, 1, 1)",9,819.419999999999,6,77.7777777777777,11,6.53,3,18.1818181818181,2
17997,crémant,0.01,(crème)>ant/ent>,"(0, 1, 1)",7,25.74,5,85.7142857142857,522,3302.43999999999,7,90.9961685823754,2
17998,crématoires,0.28,(crème)>oire>,"(0, 1, 1)",7,25.74,5,57.1428571428571,47,114.259999999999,4,78.7234042553191,2
17999,crémeuse,0.449999999999999,(crème)>eux>,"(0, 1, 1)",7,25.74,5,42.8571428571428,271,1027.7,3,56.4575645756457,2
18002,crémière,0.21,(crème)>ier>,"(0, 1, 1)",7,25.74,5,71.4285714285714,181,847.1,3,74.0331491712707,2
18005,crêpé,0.16,(crêpe)>[VB]>,"(0, 1, 1)",2,8.64,5,50,1600,25208.9699999999,2,71,2
18012,crépitante,0.01,(crépiter)>ant/ent>,"(0, 1, 1)",3,1.46,8,66.6666666666666,522,3302.43999999999,7,90.9961685823754,2
18015,crépitement,0.41,(crépiter)>ment>,"(0, 1, 1)",3,1.46,8,33.3333333333333,919,5042.80999999999,4,59.0859630032644,2
18019,crépusculaire,0.06,(crépuscule)>aire>,"(0, 1, 1)",2,7.41,10,50,179,853.76,4,88.268156424581,2
18021,creusa,26.3899999999999,(creux)>[VB]>,"(0, 1, 1)",3,32.75,5,0,1600,25208.9699999999,2,10.125,2
18035,creuset,0.21,(creux)>et>,"(0, 1, 1)",3,32.75,5,66.6666666666666,75,229.51,2,76,2
18041,crevant,1.19,(crever)>ant/ent>,"(0, 1, 1)",3,72.4199999999999,6,33.3333333333333,522,3302.43999999999,7,42.7203065134099,2
18044,crevassées,0.01,(crevasse)>[VB]>,"(0, 1, 1)",2,1.18,8,50,1600,25208.9699999999,2,86.3125,2
18057,cria,109.509999999999,(cri)>[VB]>,"(0, 1, 1)",6,161.779999999999,3,0,1600,25208.9699999999,2,2.875,2
18062,criant,4.20999999999999,(cri)>ant/ent>,"(0, 1, 1)",6,161.779999999999,3,33.3333333333333,522,3302.43999999999,7,20.8812260536398,2
18065,criard,0.94,(cri)>ard>,"(0, 1, 1)",6,161.779999999999,3,66.6666666666666,52,113.07,3,36.5384615384615,2
18085,criminel,54.66,(crime)>el>,"(0, 1, 1)",4,161.209999999999,5,25,153,1103.39999999999,2,1.30718954248366,2
18089,crinière,2.28,(crin)>ère>,"(0, 1, 1)",1,2.28,4,0,49,86.54,3,20.4081632653061,2
18095,crispation,0.04,(crisper)>ion>,"(0, 1, 1)",3,2.04,7,66.6666666666666,766,3498.54,3,92.6892950391644,2
18105,crissement,1.77,(crisser)>ment>,"(0, 1, 1)",2,1.89,7,0,919,5042.80999999999,4,28.8356909684439,2
18108,cristallin,0.32,(cristal)>in>,"(0, 1, 1)",3,10.5499999999999,7,33.3333333333333,30,109.48,2,63.3333333333333,2
18110,cristallise,0.01,(cristal)>is[VB]>,"(0, 1, 1)",3,10.5499999999999,7,66.6666666666666,126,424.71,5,75.3968253968253,2
18112,critiqué,5.35,(critique)>[VB]>,"(0, 1, 1)",3,31.53,8,33.3333333333333,1600,25208.9699999999,2,26.4375,2
18115,crochées,0.81,(croche)>[VB]>,"(0, 1, 1)",7,115.36,6,71.4285714285714,1600,25208.9699999999,2,54.5625,2
18116,crochet,10.68,(croche)>et>,"(0, 1, 1)",7,115.36,6,42.8571428571428,75,229.51,2,6.66666666666666,2
18134,croisa,31.29,(croix)>[VB]>,"(0, 1, 1)",11,979.359999999999,5,9.09090909090909,1600,25208.9699999999,2,8.75,2
18135,croisade,4.21,(croix)>ade>,"(0, 1, 1)",11,979.359999999999,5,27.2727272727272,43,65.47,3,11.6279069767441,2
18146,croisement,2.7,(croix)>ment>,"(0, 1, 1)",11,979.359999999999,5,36.3636363636363,919,5042.80999999999,4,21.2187159956474,2
18152,croisette,0,(croix)>ette>,"(0, 1, 1)",11,979.359999999999,5,90.9090909090909,110,295.429999999999,4,95.4545454545454,2
18153,croiseur,2.46,(croix)>eur>,"(0, 1, 1)",11,979.359999999999,5,45.4545454545454,501,2127.06,3,28.7425149700598,2
18156,croisière,5.05,(croix)>ère>,"(0, 1, 1)",11,979.359999999999,5,18.1818181818181,49,86.54,3,10.204081632653,2
18157,croisillons,0.01,(croix)>illon>,"(0, 1, 1)",11,979.359999999999,5,81.8181818181818,4,0.62,5,75,2
18161,croissance,4.16,(croître)>nce>,"(0, 1, 1)",10,18.66,7,10,213,1491.29,3,27.6995305164319,2
18162,croissant,5.37,(croître)>ant/ent>,"(0, 1, 1)",10,18.66,7,0,522,3302.43999999999,7,17.0498084291187,2
18169,croquant,0.9,(croquer)>ant/ent>,"(0, 1, 1)",5,9.91,7,60,522,3302.43999999999,7,49.6168582375478,2
18176,croquet,0.42,(croquer)>et>,"(0, 1, 1)",5,9.91,7,80,75,229.51,2,57.3333333333333,2
18177,croquettes,1.86,(croquer)>ette>,"(0, 1, 1)",5,9.91,7,40,110,295.429999999999,4,29.090909090909,2
18178,croquis,2.63,(croquer)>is>,"(0, 1, 1)",5,9.91,7,20,22,19.93,2,9.09090909090909,2
18179,crottin,0.57,(crotte)>in>,"(0, 1, 1)",4,7.27,6,25,30,109.48,2,50,2
18196,croûton,0.899999999999999,(croûte)>on>,"(0, 1, 1)",3,7.94999999999999,6,66.6666666666666,109,331.19,2,53.2110091743119,2
18198,croyable,6.08,(croire)>able>,"(0, 1, 1)",9,819.419999999999,6,44.4444444444444,313,1042.69,4,9.90415335463258,2
18202,croyance,7.95,(croire)>nce>,"(0, 1, 1)",9,819.419999999999,6,33.3333333333333,213,1491.29,3,19.7183098591549,2
18204,croyant,10.14,(croire)>ant/ent>,"(0, 1, 1)",9,819.419999999999,6,22.2222222222222,522,3302.43999999999,7,9.96168582375478,2
18211,cruauté,5.81,(cruel)>ité>,"(0, 1, 1)",3,36.24,5,33.3333333333333,334,1491.88,3,12.5748502994011,2
18215,crucifié,3.73999999999999,(crucifix)>[VB]>,"(0, 1, 1)",2,4.96,8,0,1600,25208.9699999999,2,31.8125,2
18217,crudité,0.01,(crud)>ité>,"(0, 1, 1)",1,0.01,4,0,334,1491.88,3,91.6167664670658,2
18220,cruellement,1.46,(cruel)>ment>,"(0, 1, 1)",3,36.24,5,66.6666666666666,919,5042.80999999999,4,32.9706202393906,2
18221,crûment,0.54,(croître)>ment>,"(0, 1, 1)",10,18.66,7,50,919,5042.80999999999,4,53.7540805223068,2
18224,crypté,0.98,(crypt)>[VB]>,"(0, 1, 1)",2,1.44,5,0,1600,25208.9699999999,2,52,2
18225,cubain,5.89,(cuba)>ain>,"(0, 1, 1)",1,5.89,4,0,31,805.679999999999,3,41.9354838709677,2
18228,cubiste,0.05,(cube)>iste>,"(0, 1, 1)",2,3.19,4,50,119,322.749999999999,4,76.4705882352941,2
18232,cueillette,0.57,(cueillir)>ette>,"(0, 1, 1)",5,21.5,8,40,110,295.429999999999,4,53.6363636363636,2
18238,cuillerée,1.15,(cuillère)>é>,"(0, 1, 1)",2,10.9599999999999,8,50,57,846.24,1,33.3333333333333,2
18241,cuirassé,1.71,(cuirasse)>[VB]>,"(0, 1, 1)",3,3.02,8,0,1600,25208.9699999999,2,42.9375,2
18245,cuirassier,0.24,(cuirasse)>ier>,"(0, 1, 1)",3,3.02,8,66.6666666666666,181,847.1,3,72.9281767955801,2
18253,cuisiné,14.84,(cuisine)>[VB]>,"(0, 1, 1)",5,129.1,7,40,1600,25208.9699999999,2,14.9375,2
18256,cuisinier,15.8899999999999,(cuisine)>ier>,"(0, 1, 1)",5,129.1,7,20,181,847.1,3,6.62983425414364,2
18260,cuissardes,0.26,(cuisse)>ard>,"(0, 1, 1)",4,14.4599999999999,6,50,52,113.07,3,57.6923076923076,2
18261,cuisson,1.38,(cuisse)>on>,"(0, 1, 1)",4,14.4599999999999,6,25,109,331.19,2,42.2018348623853,2
18262,cuissot,0.1,(cuisse)>ot>,"(0, 1, 1)",4,14.4599999999999,6,75,32,58.0999999999999,2,71.875,2
18263,cuistance,0,(cuisine)>nce>,"(0, 1, 1)",5,129.1,7,80,213,1491.29,3,96.244131455399,2
18264,cuistot,2.46,(cuisine)>ot>,"(0, 1, 1)",5,129.1,7,60,32,58.0999999999999,2,18.75,2
18266,cuivré,0.33,(cuivre)>[VB]>,"(0, 1, 1)",2,5.97,6,50,1600,25208.9699999999,2,65.4375,2
18268,culbutaient,0.75,(culbute)>[VB]>,"(0, 1, 1)",1,0.75,7,0,1600,25208.9699999999,2,55.5625,2
18277,culotter,0.01,(culotte)>[VB]>,"(0, 1, 1)",4,18.34,7,50,1600,25208.9699999999,2,86.3125,2
18280,culpabilise,3.82,(coupable)>is[VB]>,"(0, 1, 1)",6,96.6499999999999,8,50,126,424.71,5,12.6984126984126,2
18282,culpabilité,11.57,(coupable)>ité>,"(0, 1, 1)",6,96.6499999999999,8,16.6666666666666,334,1491.88,3,8.08383233532934,2
18284,cultivateur,0.72,(cultiver)>eur>,"(0, 1, 1)",2,10.95,8,50,501,2127.06,3,55.688622754491,2
18292,culturel,6.05,(culture)>el>,"(0, 1, 1)",4,28.83,7,25,153,1103.39999999999,2,20.2614379084967,2
18297,culturiste,0.13,(culture)>iste>,"(0, 1, 1)",4,28.83,7,50,119,322.749999999999,4,67.2268907563025,2
18298,cumulatifs,0,(cumuler)>if>,"(0, 1, 1)",4,4.09,7,75,168,409.409999999999,2,92.2619047619047,2
18299,cupidité,1.77,(cupide)>ité>,"(0, 1, 1)",2,2.79,6,0,334,1491.88,3,35.62874251497,2
18300,curables,0.01,(cure)>able>,"(0, 1, 1)",5,10.66,4,60,313,1042.69,4,91.3738019169329,2
18304,curieusement,1.9,(curieux)>ment>,"(0, 1, 1)",4,54.66,7,50,919,5042.80999999999,4,27.2034820457018,2
18305,curiosité,13.7,(curieux)>ité>,"(0, 1, 1)",4,54.66,7,25,334,1491.88,3,6.88622754491018,2
18306,curiosités,0.31,(curieux)>ités>,"(0, 1, 1)",4,54.66,7,75,60,83.33,4,55,2
18308,cuver,0.51,(cuve)>[VB]>,"(0, 1, 1)",3,4.84,4,66.6666666666666,1600,25208.9699999999,2,60.875,2
18309,cuvette,2.48,(cuve)>ette>,"(0, 1, 1)",3,4.84,4,0,110,295.429999999999,4,22.7272727272727,2
18311,cyclables,0,(cycle)>able>,"(0, 1, 1)",11,20.04,5,90.9090909090909,313,1042.69,4,95.5271565495207,2
18312,cyclisme,0.34,(cycle)>isme>,"(0, 1, 1)",11,20.04,5,54.5454545454545,91,100.85,4,58.2417582417582,2
18313,cycliste,1.42,(cycle)>iste>,"(0, 1, 1)",11,20.04,5,18.1818181818181,119,322.749999999999,4,28.5714285714285,2
18316,cylindrique,0.36,(cylindre)>ique>,"(0, 1, 1)",3,1.97999999999999,8,33.3333333333333,281,852.449999999999,4,69.3950177935943,2
18318,cyniques,0.9,(cyn)>ique>,"(0, 1, 1)",2,7.67,3,50,281,852.449999999999,4,49.8220640569395,2
18319,cynique,6.77,(cyn)>isme>,"(0, 1, 1)",2,7.67,3,0,91,100.85,4,1.09890109890109,2
18321,dadaïsme,0.01,(dada)>isme>,"(0, 1, 1)",3,1.82,4,33.3333333333333,91,100.85,4,86.8131868131868,2
18322,dadaïste,0.01,(dada)>iste>,"(0, 1, 1)",3,1.82,4,33.3333333333333,119,322.749999999999,4,89.9159663865546,2
18330,dallage,0.04,(dalle)>age>,"(0, 1, 1)",3,14.2299999999999,5,33.3333333333333,201,707.48,3,80.0995024875621,2
18332,dallé,0,(dalle)>[VB]>,"(0, 1, 1)",3,14.2299999999999,5,66.6666666666666,1600,25208.9699999999,2,91.125,2
18335,damez,0.02,(dame)>[VB]>,"(0, 1, 1)",5,431.49,4,80,1600,25208.9699999999,2,83.4375,2
18336,damier,0.42,(dame)>ier>,"(0, 1, 1)",5,431.49,4,60,181,847.1,3,64.0883977900552,2
18339,damnation,1.7,(damner)>ion>,"(0, 1, 1)",4,70.2799999999999,6,75,766,3498.54,3,45.6919060052219,2
18346,dancing,0.94,(dance)>ing>,"(0, 1, 1)",1,0.94,5,0,20,68.61,3,80,2
18350,dangereuse,101.84,(danger)>eux>,"(0, 1, 1)",4,184.579999999999,6,0,271,1027.7,3,0.3690036900369,2
18356,dansa,102.06,(danse)>[VB]>,"(0, 1, 1)",4,210.9,5,0,1600,25208.9699999999,2,2.9375,2
18360,dansant,4.27,(danse)>ant/ent>,"(0, 1, 1)",4,210.9,5,75,522,3302.43999999999,7,20.6896551724137,2
18371,danseur,23.0499999999999,(danse)>eur>,"(0, 1, 1)",4,210.9,5,50,501,2127.06,3,3.79241516966067,2
18377,data,6.91,(dat)>[VB]>,"(0, 1, 1)",1,6.91,3,0,1600,25208.9699999999,2,23.0625,2
18416,débarrassa,58.8199999999999,(débarras)>[VB]>,"(0, 1, 1)",2,61.6099999999999,8,0,1600,25208.9699999999,2,5.1875,2
18437,débauchée,0.7,(débauche)>[VB]>,"(0, 1, 1)",2,3.84,8,50,1600,25208.9699999999,2,56.5625,2
18442,débilités,0.08,(débile)>ités>,"(0, 1, 1)",2,33.15,6,50,60,83.33,4,71.6666666666666,2
18444,débitait,1.25,(débit)>[VB]>,"(0, 1, 1)",3,3.04,5,0,1600,25208.9699999999,2,47.5,2
18448,débiteurs,0.55,(débit)>eur>,"(0, 1, 1)",3,3.04,5,66.6666666666666,501,2127.06,3,61.2774451097804,2
18450,déblaiement,0.14,(déblayer)>ment>,"(0, 1, 1)",2,0.65,8,50,919,5042.80999999999,4,74.537540805223,2
18517,débutait,8.13,(début)>[VB]>,"(0, 1, 1)",3,129.49,5,33.3333333333333,1600,25208.9699999999,2,20.625,2
18518,débutant,7.05,(début)>ant/ent>,"(0, 1, 1)",3,129.49,5,66.6666666666666,522,3302.43999999999,7,13.6015325670498,2
18527,décadence,1.28,(décadent)>nce>,"(0, 1, 1)",2,2.07,8,0,213,1491.29,3,52.112676056338,2
18530,décalage,2.04,(décal)>age>,"(0, 1, 1)",1,2.04,5,0,201,707.48,3,26.3681592039801,2
18546,décédé,10.64,(décès)>[VB]>,"(0, 1, 1)",2,23.46,5,50,1600,25208.9699999999,2,17.6875,2
18549,décelable,0.04,(déceler)>able>,"(0, 1, 1)",2,1.48,7,50,313,1042.69,4,86.5814696485623,2
18552,décemment,0.96,(décent)>ment>,"(0, 1, 1)",5,11.29,6,60,919,5042.80999999999,4,43.1991294885745,2
18553,déception,6.65,(décevoir)>ion>,"(0, 1, 1)",3,50.09,8,33.3333333333333,766,3498.54,3,17.8851174934725,2
18556,décevant,2.21,(décevoir)>ant/ent>,"(0, 1, 1)",3,50.09,8,66.6666666666666,522,3302.43999999999,7,30.8429118773946,2
18599,déchirant,1.11999999999999,(déchirer)>ant/ent>,"(0, 1, 1)",4,32.5,8,50,522,3302.43999999999,7,44.4444444444444,2
18608,déchirement,0.36,(déchirer)>ment>,"(0, 1, 1)",4,32.5,8,75,919,5042.80999999999,4,61.4798694232861,2
18614,déchirure,1.58,(déchirer)>ure>,"(0, 1, 1)",4,32.5,8,25,122,595.65,3,42.6229508196721,2
18630,décidément,3.88,(décider)>ément>,"(0, 1, 1)",6,283.58,7,33.3333333333333,28,105.3,5,25,2
18643,décisif,3.84999999999999,(décider)>if>,"(0, 1, 1)",6,283.58,7,50,168,409.409999999999,2,18.4523809523809,2
18645,décision,66.48,(décider)>ion>,"(0, 1, 1)",6,283.58,7,16.6666666666666,766,3498.54,3,0.391644908616187,2
18655,déclaration,19.74,(déclarer)>ion>,"(0, 1, 1)",2,59.41,8,50,766,3498.54,3,4.56919060052219,2
18680,déclina,2.72,(déclin)>[VB]>,"(0, 1, 1)",3,4.68,6,0,1600,25208.9699999999,2,35.5,2
18682,déclinant,0.23,(déclin)>ant/ent>,"(0, 1, 1)",3,4.68,6,66.6666666666666,522,3302.43999999999,7,71.2643678160919,2
18747,décorateur,2.18,(décor)>eur>,"(0, 1, 1)",5,27.88,5,60,501,2127.06,3,31.7365269461077,2
18748,décoratif,0.5,(décor)>if>,"(0, 1, 1)",5,27.88,5,80,168,409.409999999999,2,55.9523809523809,2
18750,décoration,8.15,(décor)>ion>,"(0, 1, 1)",5,27.88,5,40,766,3498.54,3,13.5770234986945,2
18753,décore,8.67,(décor)>[VB]>,"(0, 1, 1)",5,27.88,5,0,1600,25208.9699999999,2,19.6875,2
18813,décréta,2.69,(décret)>[VB]>,"(0, 1, 1)",2,6.75,6,50,1600,25208.9699999999,2,35.6875,2
18817,décrète,1.18,(décrèt)>[VB]>,"(0, 1, 1)",1,1.18,6,0,1600,25208.9699999999,2,48.625,2
18864,dédicace,2.26,(dédier)>ace>,"(0, 1, 1)",3,10.52,6,33.3333333333333,15,28.65,3,13.3333333333333,2
18875,déduction,2.07,(déduire)>ion>,"(0, 1, 1)",2,8.43,7,50,766,3498.54,3,40.7310704960835,2
18893,défectueux,1.74,(défect)>eux>,"(0, 1, 1)",1,1.74,6,0,271,1027.7,3,28.7822878228782,2
18909,défenseur,3.73999999999999,(défendre)>eur>,"(0, 1, 1)",4,83.24,8,25,501,2127.06,3,21.1576846307385,2
18911,défensif,2.42,(défendre)>if>,"(0, 1, 1)",4,83.24,8,50,168,409.409999999999,2,27.9761904761904,2
18913,déférence,0.08,(déférer)>nce>,"(0, 1, 1)",2,0.08,7,0,213,1491.29,3,89.2018779342723,2
18914,déférent,0,(déférer)>ant/ent>,"(0, 1, 1)",2,0.08,7,50,522,3302.43999999999,7,93.2950191570881,2
18920,déferlement,0.33,(déferler)>ment>,"(0, 1, 1)",2,1.43,8,50,919,5042.80999999999,4,63.3297062023939,2
18924,défiait,11.41,(défi)>[VB]>,"(0, 1, 1)",3,24.2599999999999,4,33.3333333333333,1600,25208.9699999999,2,17.25,2
18925,défiance,0.58,(défi)>nce>,"(0, 1, 1)",3,24.2599999999999,4,66.6666666666666,213,1491.29,3,64.7887323943662,2
18948,définitif,8,(définir)>if>,"(0, 1, 1)",6,31.4,7,16.6666666666666,168,409.409999999999,2,9.52380952380952,2
18950,définition,4.73,(définir)>ion>,"(0, 1, 1)",6,31.4,7,50,766,3498.54,3,22.1932114882506,2
19026,dégoulinant,0.3,(dégouliner)>ant/ent>,"(0, 1, 1)",2,1.22,10,50,522,3302.43999999999,7,66.6666666666666,2
19049,dégressifs,0.01,(dégresser)>if>,"(0, 1, 1)",1,0.01,9,0,168,409.409999999999,2,88.095238095238,2
19051,dégringolade,0.13,(dégringoler)>ade>,"(0, 1, 1)",2,1.39,11,50,43,65.47,3,72.0930232558139,2
19068,déguisement,4.98,(déguiser)>ment>,"(0, 1, 1)",2,21.61,8,50,919,5042.80999999999,4,14.2546245919477,2
19072,dégustation,0.84,(déguster)>ion>,"(0, 1, 1)",2,3.44,8,50,766,3498.54,3,63.0548302872062,2
19082,déifié,0.04,(déi)>fi[VB]>,"(0, 1, 1)",2,0.04,3,0,3,0.08,5,0,2
19096,délabrement,0.05,(délabrer)>ment>,"(0, 1, 1)",2,0.77,8,50,919,5042.80999999999,4,84.7660500544069,2
19103,délateurs,0.17,(délat)>eur>,"(0, 1, 1)",2,0.43,5,50,501,2127.06,3,75.249500998004,2
19104,délation,0.26,(délat)>ion>,"(0, 1, 1)",2,0.43,5,0,766,3498.54,3,82.7676240208877,2
19112,délectable,0.56,(délecter)>able>,"(0, 1, 1)",3,0.88,8,0,313,1042.69,4,59.4249201277955,2
19114,délectation,0.07,(délecter)>ion>,"(0, 1, 1)",3,0.88,8,66.6666666666666,766,3498.54,3,90.3394255874673,2
19131,délicatement,1.48,(délicat)>ment>,"(0, 1, 1)",3,28.3299999999999,7,66.6666666666666,919,5042.80999999999,4,32.3177366702938,2
19132,délicatesse,3.36,(délicat)>esse>,"(0, 1, 1)",3,28.3299999999999,7,33.3333333333333,39,279.86,4,46.1538461538461,2
19134,délicieuse,29.22,(délice)>eux>,"(0, 1, 1)",3,35.91,6,0,271,1027.7,3,2.2140221402214,2
19141,délinquance,1.54,(délinqu)>nce>,"(0, 1, 1)",2,6.28,7,50,213,1491.29,3,47.8873239436619,2
19142,délinquant,4.74,(délinqu)>ant/ent>,"(0, 1, 1)",2,6.28,7,0,522,3302.43999999999,7,19.1570881226053,2
19144,délirai,3.22999999999999,(délire)>[VB]>,"(0, 1, 1)",3,27.8399999999999,6,66.6666666666666,1600,25208.9699999999,2,33.625,2
19146,délirant,3.23999999999999,(délire)>ant/ent>,"(0, 1, 1)",3,27.8399999999999,6,33.3333333333333,522,3302.43999999999,7,25.287356321839,2
19167,demanda,584.869999999999,(demande)>[VB]>,"(0, 1, 1)",3,974.36,7,0,1600,25208.9699999999,2,0.3125,2
19194,démangeaison,1.05,(démanger)>aison>,"(0, 1, 1)",2,3.71999999999999,8,50,1,1.05,5,0,2
19209,démarrage,1.17,(démarrer)>age>,"(0, 1, 1)",4,37.52,8,75,201,707.48,3,42.7860696517412,2
19216,démarreur,1.24,(démarrer)>eur>,"(0, 1, 1)",4,37.52,8,50,501,2127.06,3,43.9121756487025,2
19260,demeura,9.67,(demeure)>[VB]>,"(0, 1, 1)",2,28.59,7,50,1600,25208.9699999999,2,18.6875,2
19309,démolition,1.53,(démolir)>ion>,"(0, 1, 1)",2,17.93,7,50,766,3498.54,3,48.5639686684073,2
19310,démoniaque,5.51,(démon)>ique>,"(0, 1, 1)",2,66.32,5,50,281,852.449999999999,4,14.5907473309608,2
